Date dd.mm.yyy,Time hh:mm,"Solar declination angle, deg.","Sunrise time, h","Sunset time, h",Solar zenith angle cosine,"Solar altitude angle, deg.","Solar constant, Wh/m2","Cloudiness, fact, p.u.","Temperature, fact, ˚С","Humidity, fact, %","Wind speed, fact, m/s","Solar irradiation at the boarder of the atmosphere, Wh/m2"
07-10-2017,0.75,-6.571,7.023,18.096,0.017,5.943,1371.844,0,18.5,53.75,6.94,142.979
07-10-2017,0.79,-6.571,7.023,18.096,0,0.491,1371.844,0,16.5,60,5.97,11.77
07-10-2017,0.83,-6.571,7.023,18.096,0,0,1371.844,0,15,62,3.26,0
07-10-2017,0.88,-6.571,7.023,18.096,0,0,1371.844,0,14.5,60,3.89,0
07-10-2017,0.92,-6.571,7.023,18.096,0,0,1371.844,0,12.5,66.25,3.89,0
07-10-2017,0.96,-6.571,7.023,18.096,0,0,1371.844,0,11,76,3.89,0
08-10-2017,0,-6.958,7.046,18.064,0,0,1372.615,0,10.75,77.5,3.89,0
08-10-2017,0.04,-6.958,7.046,18.064,0,0,1372.615,0,10,80.5,3.68,0
08-10-2017,0.08,-6.958,7.046,18.064,0,0,1372.615,0,10,76,3.06,0
08-10-2017,0.13,-6.958,7.046,18.064,0,0,1372.615,0,10,75.25,2.57,0
08-10-2017,0.17,-6.958,7.046,18.064,0,0,1372.615,0,10,75.25,1.81,0
08-10-2017,0.21,-6.958,7.046,18.064,0,0,1372.615,0,10,80,2.92,0
08-10-2017,0.25,-6.958,7.046,18.064,0,0,1372.615,0,10,74.5,0.97,0
08-10-2017,0.29,-6.958,7.046,18.064,0,0,1372.615,0,10,76,3.89,0
08-10-2017,0.33,-6.958,7.046,18.064,0.165,4.753,1372.615,0,10,76,3.68,114.557
08-10-2017,0.38,-6.958,7.046,18.064,0.321,14.119,1372.615,0,10.75,73.75,3.54,336.364
08-10-2017,0.42,-6.958,7.046,18.064,0.449,22.717,1372.615,0,13.75,64,5,532.532
08-10-2017,0.46,-6.958,7.046,18.064,0.541,29.723,1372.615,0,16.5,54.25,5.28,684.202
08-10-2017,0.5,-6.958,7.046,18.064,0.59,34.438,1372.615,0,18.5,50.5,5.83,781.04
08-10-2017,0.54,-6.958,7.046,18.064,0.592,36.221,1372.615,0,20.25,44.5,5,816.445
08-10-2017,0.58,-6.958,7.046,18.064,0.548,34.786,1372.615,0,21,40,5.28,788.005
08-10-2017,0.63,-6.958,7.046,18.064,0.461,30.365,1372.615,0,21.25,38.75,6.32,697.658
08-10-2017,0.67,-6.958,7.046,18.064,0.337,23.575,1372.615,0,22,35,6.94,551.56
08-10-2017,0.71,-6.958,7.046,18.064,0.183,15.121,1372.615,0,21.5,35,7.22,359.669
08-10-2017,0.75,-6.958,7.046,18.064,0.011,5.607,1372.615,0,19.5,36.25,7.78,135.061
08-10-2017,0.79,-6.958,7.046,18.064,0,0.326,1372.615,0,17.5,41.25,6.46,7.803
08-10-2017,0.83,-6.958,7.046,18.064,0,0,1372.615,0,15.5,47.5,4.72,0
08-10-2017,0.88,-6.958,7.046,18.064,0,0,1372.615,0,13.75,57,4.17,0
08-10-2017,0.92,-6.958,7.046,18.064,0,0,1372.615,0,13,63,4.72,0
08-10-2017,0.96,-6.958,7.046,18.064,0,0,1372.615,0,12.75,64,3.89,0
09-10-2017,0,-7.342,7.069,18.032,0,0,1373.385,0,11.5,68,3.68,0
09-10-2017,0.04,-7.342,7.069,18.032,0,0,1373.385,0,10.25,71,3.06,0
09-10-2017,0.08,-7.342,7.069,18.032,0,0,1373.385,0,10.75,71,3.06,0
09-10-2017,0.13,-7.342,7.069,18.032,0,0,1373.385,0,10,72.25,3.06,0
09-10-2017,0.17,-7.342,7.069,18.032,0,0,1373.385,0,10,76,3.26,0
09-10-2017,0.21,-7.342,7.069,18.032,0,0,1373.385,0,10,77.5,3.89,0
09-10-2017,0.25,-7.342,7.069,18.032,0,0,1373.385,0,10,80.5,4.17,0
09-10-2017,0.29,-7.342,7.069,18.032,0,0,1373.385,0,10,74.75,5,0
09-10-2017,0.33,-7.342,7.069,18.032,0.161,4.629,1373.385,0,10,72.25,5,111.658
09-10-2017,0.38,-7.342,7.069,18.032,0.317,13.86,1373.385,0,10,76,5,330.546
09-10-2017,0.42,-7.342,7.069,18.032,0.445,22.429,1373.385,0,12.67,63.83,5.74,526.48
09-10-2017,0.46,-7.342,7.069,18.032,0.536,29.4,1373.385,0,14.75,55.5,6.32,677.873
09-10-2017,0.5,-7.342,7.069,18.032,0.584,34.08,1373.385,0,17.75,42.5,6.94,774.409
09-10-2017,0.54,-7.342,7.069,18.032,0.587,35.84,1373.385,0,20.25,33,7.22,809.509
09-10-2017,0.58,-7.342,7.069,18.032,0.543,34.397,1373.385,0,21,27.25,7.78,780.78
09-10-2017,0.63,-7.342,7.069,18.032,0.456,29.985,1373.385,0,21,28,6.94,690.18
09-10-2017,0.67,-7.342,7.069,18.032,0.331,23.212,1373.385,0,21.67,22.5,8.43,543.884
09-10-2017,0.71,-7.342,7.069,18.032,0.177,14.774,1373.385,0,21.75,20.25,8.89,351.862
09-10-2017,0.75,-7.342,7.069,18.032,0.006,5.273,1373.385,0,20.5,22.25,8.68,127.199
09-10-2017,0.79,-7.342,7.069,18.032,0,0.161,1373.385,0,18,30,7.78,3.87
09-10-2017,0.83,-7.342,7.069,18.032,0,0,1373.385,0,14.75,43.5,6.46,0
09-10-2017,0.88,-7.342,7.069,18.032,0,0,1373.385,0,13.5,49.5,4.72,0
09-10-2017,0.92,-7.342,7.069,18.032,0,0,1373.385,0,11.75,55,3.89,0
09-10-2017,0.96,-7.342,7.069,18.032,0,0,1373.385,0.125,11,57,3.89,0
10-10-2017,0,-7.725,7.092,18,0,0,1374.153,0.5,11,54,3.89,0
10-10-2017,0.04,-7.725,7.092,18,0,0,1374.153,0.5,10.75,55,3.4,0
10-10-2017,0.08,-7.725,7.092,18,0,0,1374.153,0.5,10,59,2.22,0
10-10-2017,0.13,-7.725,7.092,18,0,0,1374.153,0.5,10.25,61,3.06,0
10-10-2017,0.17,-7.725,7.092,18,0,0,1374.153,0.5,10.75,59,2.78,0
10-10-2017,0.21,-7.725,7.092,18,0,0,1374.153,0.375,9.75,64.25,2.22,0
10-10-2017,0.25,-7.725,7.092,18,0,0,1374.153,0,9,71,2.78,0
10-10-2017,0.29,-7.725,7.092,18,0,0,1374.153,0,8.75,72.25,1.94,0
10-10-2017,0.33,-7.725,7.092,18,0.157,4.505,1374.153,0,7.75,77.25,1.94,108.751
10-10-2017,0.38,-7.725,7.092,18,0.312,13.6,1374.153,0,7,81,1.94,324.712
10-10-2017,0.42,-7.725,7.092,18,0.44,22.141,1374.153,0,8.75,75.5,1.94,520.409
10-10-2017,0.46,-7.725,7.092,18,0.531,29.078,1374.153,0,14.75,56.25,1.46,671.526
10-10-2017,0.5,-7.725,7.092,18,0.579,33.725,1374.153,0,17.5,46,0.28,767.765
10-10-2017,0.54,-7.725,7.092,18,0.581,35.461,1374.153,0,19,40,1.11,802.567
10-10-2017,0.58,-7.725,7.092,18,0.537,34.011,1374.153,0,20.67,35.33,2.22,773.56
10-10-2017,0.63,-7.725,7.092,18,0.45,29.608,1374.153,0,22,31,3.06,682.721
10-10-2017,0.67,-7.725,7.092,18,0.325,22.851,1374.153,0,22.75,28,1.6,536.241
10-10-2017,0.71,-7.725,7.092,18,0.172,14.43,1374.153,0.125,23,27,1.11,344.101
10-10-2017,0.75,-7.725,7.092,18,0,4.944,1374.153,0.5,22.75,27.5,1.32,119.426
10-10-2017,0.79,-7.725,7.092,18,0,0,1374.153,0.375,21.25,30.5,1.94,0
10-10-2017,0.83,-7.725,7.092,18,0,0,1374.153,0.125,18.25,36.75,1.94,0
10-10-2017,0.88,-7.725,7.092,18,0,0,1374.153,0.5,16,41.25,1.94,0
10-10-2017,0.92,-7.725,7.092,18,0,0,1374.153,0.5,16,39,1.94,0
10-10-2017,0.96,-7.725,7.092,18,0,0,1374.153,0.5,15.75,39,2.43,0
11-10-2017,0,-8.105,7.115,17.968,0,0,1374.918,0.5,15,37.75,3.89,0
11-10-2017,0.04,-8.105,7.115,17.968,0,0,1374.918,0.5,15,38.25,4.17,0
11-10-2017,0.08,-8.105,7.115,17.968,0,0,1374.918,0.578,14.75,53,4.72,0
11-10-2017,0.13,-8.105,7.115,17.968,0,0,1374.918,0.813,13.75,60,4.17,0
11-10-2017,0.17,-8.105,7.115,17.968,0,0,1374.918,0.813,12.75,64,4.72,0
11-10-2017,0.21,-8.105,7.115,17.968,0,0,1374.918,0.813,11.75,68,3.68,0
11-10-2017,0.25,-8.105,7.115,17.968,0,0,1374.918,0.813,11,72.25,3.26,0
11-10-2017,0.29,-8.105,7.115,17.968,0,0,1374.918,0.813,10.75,77.5,3.68,0
11-10-2017,0.33,-8.105,7.115,17.968,0.152,4.382,1374.918,0.813,10.25,80.5,3.06,105.838
11-10-2017,0.38,-8.105,7.115,17.968,0.308,13.341,1374.918,0.813,11,76,3.06,318.863
11-10-2017,0.42,-8.105,7.115,17.968,0.435,21.853,1374.918,0.604,12.17,71,3.06,514.321
11-10-2017,0.46,-8.105,7.115,17.968,0.526,28.756,1374.918,0.5,13,67,3.06,665.164
11-10-2017,0.5,-8.105,7.115,17.968,0.574,33.37,1374.918,0.734,14.5,61,3.68,761.11
11-10-2017,0.54,-8.105,7.115,17.968,0.576,35.084,1374.918,0.813,15.5,55.5,4.17,795.622
11-10-2017,0.58,-8.105,7.115,17.968,0.531,33.628,1374.918,0.847,17,45.75,4.72,766.349
11-10-2017,0.63,-8.105,7.115,17.968,0.444,29.233,1374.918,0.95,17,48,3.89,675.283
11-10-2017,0.67,-8.105,7.115,17.968,0.319,22.493,1374.918,0.96,15,66.83,4.07,528.633
11-10-2017,0.71,-8.105,7.115,17.968,0.166,14.09,1374.918,0.988,13.75,79.75,3.89,336.391
11-10-2017,0.75,-8.105,7.115,17.968,0,4.777,1374.918,0.95,13,88,3.89,115.481
11-10-2017,0.79,-8.105,7.115,17.968,0,0,1374.918,0.958,13.17,82.17,3.33,0
11-10-2017,0.83,-8.105,7.115,17.968,0,0,1374.918,0.95,13,82,3.06,0
11-10-2017,0.88,-8.105,7.115,17.968,0,0,1374.918,0.95,13,83.5,2.78,0
11-10-2017,0.92,-8.105,7.115,17.968,0,0,1374.918,0.95,13,88,1.94,0
11-10-2017,0.96,-8.105,7.115,17.968,0,0,1374.918,0.916,13,86.5,2.22,0
12-10-2017,0,-8.482,7.138,17.936,0,0,1375.682,0.813,13,79.5,2.78,0
12-10-2017,0.04,-8.482,7.138,17.936,0,0,1375.682,0.813,12.75,73.25,2.22,0
12-10-2017,0.08,-8.482,7.138,17.936,0,0,1375.682,0.813,12,74.5,3.06,0
12-10-2017,0.13,-8.482,7.138,17.936,0,0,1375.682,0.734,11.75,67,3.06,0
12-10-2017,0.17,-8.482,7.138,17.936,0,0,1375.682,0.375,10.5,68,3.06,0
12-10-2017,0.21,-8.482,7.138,17.936,0,0,1375.682,0,8.75,71,3.06,0
12-10-2017,0.25,-8.482,7.138,17.936,0,0,1375.682,0,7.75,72.25,3.06,0
12-10-2017,0.29,-8.482,7.138,17.936,0,0,1375.682,0,6.75,76,3.06,0
12-10-2017,0.33,-8.482,7.138,17.936,0.148,4.258,1375.682,0,6,76,3.06,102.918
12-10-2017,0.38,-8.482,7.138,17.936,0.303,13.081,1375.682,0,6.5,73.5,2.78,313.002
12-10-2017,0.42,-8.482,7.138,17.936,0.43,21.566,1375.682,0,8.75,65,1.94,508.219
12-10-2017,0.46,-8.482,7.138,17.936,0.521,28.435,1375.682,0,11.75,60.25,1.94,658.788
12-10-2017,0.5,-8.482,7.138,17.936,0.569,33.017,1375.682,0,14.25,54,1.94,754.448
12-10-2017,0.54,-8.482,7.138,17.936,0.57,34.709,1375.682,0,15,51,1.94,788.679
12-10-2017,0.58,-8.482,7.138,17.936,0.526,33.248,1375.682,0,15.5,46.75,1.94,759.15
12-10-2017,0.63,-8.482,7.138,17.936,0.438,28.862,1375.682,0,17.25,34,1.94,667.872
12-10-2017,0.67,-8.482,7.138,17.936,0.314,22.138,1375.682,0,18,34,1.94,521.065
12-10-2017,0.71,-8.482,7.138,17.936,0.16,13.752,1375.682,0.125,18,33,1.94,328.735
12-10-2017,0.75,-8.482,7.138,17.936,0,4.613,1375.682,0.375,17.75,31,1.74,111.569
12-10-2017,0.79,-8.482,7.138,17.936,0,0,1375.682,0,16,38.25,0.83,0
12-10-2017,0.83,-8.482,7.138,17.936,0,0,1375.682,0,12.25,54.75,0,0
12-10-2017,0.88,-8.482,7.138,17.936,0,0,1375.682,0,9.75,67.25,0,0
12-10-2017,0.92,-8.482,7.138,17.936,0,0,1375.682,0,9.25,71,0,0
12-10-2017,0.96,-8.482,7.138,17.936,0,0,1375.682,0,10,69.75,0.28,0
13-10-2017,0,-8.857,7.161,17.905,0,0,1376.442,0,9.5,67.25,1.32,0
13-10-2017,0.04,-8.857,7.161,17.905,0,0,1376.442,0,8,69.75,1.94,0
13-10-2017,0.08,-8.857,7.161,17.905,0,0,1376.442,0.125,8,68.5,1.94,0
13-10-2017,0.13,-8.857,7.161,17.905,0,0,1376.442,0.5,8.25,76,1.94,0
13-10-2017,0.17,-8.857,7.161,17.905,0,0,1376.442,0.5,9.25,74.75,2.22,0
13-10-2017,0.21,-8.857,7.161,17.905,0,0,1376.442,0.613,10,71,3.06,0
13-10-2017,0.25,-8.857,7.161,17.905,0,0,1376.442,0.95,10.25,70,3.26,0
13-10-2017,0.29,-8.857,7.161,17.905,0,0,1376.442,0.95,11.25,65.75,3.68,0
13-10-2017,0.33,-8.857,7.161,17.905,0.144,4.134,1376.442,0.95,11.75,64.25,2.78,99.994
13-10-2017,0.38,-8.857,7.161,17.905,0.299,12.822,1376.442,0.95,11.25,71.25,2.43,307.129
13-10-2017,0.42,-8.857,7.161,17.905,0.425,21.279,1376.442,0.95,12,72,3.89,502.103
13-10-2017,0.46,-8.857,7.161,17.905,0.516,28.115,1376.442,0.95,11.83,78.5,4.31,652.401
13-10-2017,0.5,-8.857,7.161,17.905,0.563,32.666,1376.442,0.95,12,82,5,747.78
13-10-2017,0.54,-8.857,7.161,17.905,0.565,34.337,1376.442,0.95,14.25,67.75,6.46,781.74
13-10-2017,0.58,-8.857,7.161,17.905,0.52,32.87,1376.442,0.95,15.25,62,6.94,751.967
13-10-2017,0.63,-8.857,7.161,17.905,0.433,28.494,1376.442,0.95,16,59,6.94,660.489
13-10-2017,0.67,-8.857,7.161,17.905,0.308,21.787,1376.442,0.95,15.83,57,6.94,513.541
13-10-2017,0.71,-8.857,7.161,17.905,0.155,13.418,1376.442,0.95,16.25,53.25,6.74,321.137
13-10-2017,0.75,-8.857,7.161,17.905,0,4.45,1376.442,0.916,17,48,5.56,107.691
13-10-2017,0.79,-8.857,7.161,17.905,0,0,1376.442,0.734,16.75,49,3.4,0
13-10-2017,0.83,-8.857,7.161,17.905,0,0,1376.442,0.5,15,57,1.94,0
13-10-2017,0.88,-8.857,7.161,17.905,0,0,1376.442,0.5,12,70.75,2.22,0
13-10-2017,0.92,-8.857,7.161,17.905,0,0,1376.442,0.5,12,67,2.78,0
13-10-2017,0.96,-8.857,7.161,17.905,0,0,1376.442,0.5,11.5,69.25,2.22,0
14-10-2017,0,-9.23,7.184,17.874,0,0,1377.2,0.578,10.5,73.75,3.06,0
14-10-2017,0.04,-9.23,7.184,17.874,0,0,1377.2,0.813,12,67,3.06,0
14-10-2017,0.08,-9.23,7.184,17.874,0,0,1377.2,0.847,12,67,3.06,0
14-10-2017,0.13,-9.23,7.184,17.874,0,0,1377.2,0.95,12.25,69.5,2.78,0
14-10-2017,0.17,-9.23,7.184,17.874,0,0,1377.2,0.95,13,77,1.94,0
14-10-2017,0.21,-9.23,7.184,17.874,0,0,1377.2,0.916,13,77,1.94,0
14-10-2017,0.25,-9.23,7.184,17.874,0,0,1377.2,0.734,13,77,1.94,0
14-10-2017,0.29,-9.23,7.184,17.874,0,0,1377.2,0.5,12.75,78.25,1.94,0
14-10-2017,0.33,-9.23,7.184,17.874,0.14,4.011,1377.2,0.578,11.75,83.5,1.74,97.065
14-10-2017,0.38,-9.23,7.184,17.874,0.294,12.563,1377.2,0.813,11,88,1.11,301.246
14-10-2017,0.42,-9.23,7.184,17.874,0.421,20.992,1377.2,0.552,14.5,70.33,2.55,495.977
14-10-2017,0.46,-9.23,7.184,17.874,0.511,27.796,1377.2,0.578,16.5,61.25,3.54,646.006
14-10-2017,0.5,-9.23,7.184,17.874,0.558,32.317,1377.2,0.734,18.5,53.5,5,741.111
14-10-2017,0.54,-9.23,7.184,17.874,0.559,33.967,1377.2,0.5,20.25,44.5,5.49,774.809
14-10-2017,0.58,-9.23,7.184,17.874,0.515,32.496,1377.2,0.578,21.25,39.5,6.46,744.803
14-10-2017,0.63,-9.23,7.184,17.874,0.427,28.129,1377.2,0.813,22,38,5,653.14
14-10-2017,0.67,-9.23,7.184,17.874,0.302,21.439,1377.2,0.76,21.17,38.33,4.58,506.065
14-10-2017,0.71,-9.23,7.184,17.874,0.149,13.088,1377.2,0.813,20.75,38.5,3.89,313.602
14-10-2017,0.75,-9.23,7.184,17.874,0,4.288,1377.2,0.813,19.75,40.75,3.89,103.849
14-10-2017,0.79,-9.23,7.184,17.874,0,0,1377.2,0.813,18.5,44.25,3.68,0
14-10-2017,0.83,-9.23,7.184,17.874,0,0,1377.2,0.847,16.75,51.75,3.06,0
14-10-2017,0.88,-9.23,7.184,17.874,0,0,1377.2,0.95,16,66.5,3.54,0
14-10-2017,0.92,-9.23,7.184,17.874,0,0,1377.2,0.95,15.5,77,5,0
14-10-2017,0.96,-9.23,7.184,17.874,0,0,1377.2,0.963,13.75,78.25,4.24,0
15-10-2017,0,-9.599,7.207,17.843,0,0,1377.955,1,13,82,1.74,0
15-10-2017,0.04,-9.599,7.207,17.843,0,0,1377.955,1,12.75,85,0.83,0
15-10-2017,0.08,-9.599,7.207,17.843,0,0,1377.955,1,12,94,0.49,0
15-10-2017,0.13,-9.599,7.207,17.843,0,0,1377.955,1,12,94,1.74,0
15-10-2017,0.17,-9.599,7.207,17.843,0,0,1377.955,0.988,12,94,1.32,0
15-10-2017,0.21,-9.599,7.207,17.843,0,0,1377.955,0.95,11.75,95.5,2.43,0
15-10-2017,0.25,-9.599,7.207,17.843,0,0,1377.955,0.95,11,98.5,3.4,0
15-10-2017,0.29,-9.599,7.207,17.843,0,0,1377.955,0.963,11,94,1.94,0
15-10-2017,0.33,-9.599,7.207,17.843,0.135,3.887,1377.955,1,11,94,1.94,94.133
15-10-2017,0.38,-9.599,7.207,17.843,0.29,12.304,1377.955,1,11,94,1.94,295.355
15-10-2017,0.42,-9.599,7.207,17.843,0.416,20.706,1377.955,0.967,11.67,94,3.24,489.841
15-10-2017,0.46,-9.599,7.207,17.843,0.506,27.479,1377.955,0.95,12,92.5,3.89,639.606
15-10-2017,0.5,-9.599,7.207,17.843,0.553,31.969,1377.955,0.95,12,88,3.89,734.442
15-10-2017,0.54,-9.599,7.207,17.843,0.554,33.6,1377.955,0.858,13.33,78.33,5.37,767.888
15-10-2017,0.58,-9.599,7.207,17.843,0.509,32.125,1377.955,0.847,14,70.75,5.83,737.663
15-10-2017,0.63,-9.599,7.207,17.843,0.421,27.768,1377.955,0.916,14.25,66,5.28,645.828
15-10-2017,0.67,-9.599,7.207,17.843,0.297,21.095,1377.955,0.847,15,61,6.11,498.641
15-10-2017,0.71,-9.599,7.207,17.843,0.144,12.761,1377.955,0.916,15,57,6.11,306.132
15-10-2017,0.75,-9.599,7.207,17.843,0,4.129,1377.955,0.813,14.5,65.25,5.35,100.046
15-10-2017,0.79,-9.599,7.207,17.843,0,0,1377.955,0.813,12.75,73.25,3.26,0
15-10-2017,0.83,-9.599,7.207,17.843,0,0,1377.955,0.813,12.25,75.75,4.17,0
15-10-2017,0.88,-9.599,7.207,17.843,0,0,1377.955,0.734,12.5,71.75,5,0
15-10-2017,0.92,-9.599,7.207,17.843,0,0,1377.955,0.5,10.75,71,5,0
15-10-2017,0.96,-9.599,7.207,17.843,0,0,1377.955,0.578,10,71,5,0
16-10-2017,0,-9.966,7.231,17.813,0,0,1378.707,0.847,9.75,69.75,5.28,0
16-10-2017,0.04,-9.966,7.231,17.813,0,0,1378.707,0.95,9,66,5.83,0
16-10-2017,0.08,-9.966,7.231,17.813,0,0,1378.707,0.95,9,66,5.28,0
16-10-2017,0.13,-9.966,7.231,17.813,0,0,1378.707,0.963,8.75,69.75,5.83,0
16-10-2017,0.17,-9.966,7.231,17.813,0,0,1378.707,0.988,8,82.5,5.49,0
16-10-2017,0.21,-9.966,7.231,17.813,0,0,1378.707,0.95,8,88.5,6.94,0
16-10-2017,0.25,-9.966,7.231,17.813,0,0,1378.707,0.95,8,94.75,6.74,0
16-10-2017,0.29,-9.966,7.231,17.813,0,0,1378.707,0.95,8.25,98.25,6.11,0
16-10-2017,0.33,-9.966,7.231,17.813,0.131,3.764,1378.707,0.95,9,93,6.11,91.197
16-10-2017,0.38,-9.966,7.231,17.813,0.285,12.045,1378.707,0.983,10.17,94.83,7.41,289.458
16-10-2017,0.42,-9.966,7.231,17.813,0.411,20.42,1378.707,0.953,10.75,94,8.26,483.699
16-10-2017,0.46,-9.966,7.231,17.813,0.501,27.162,1378.707,0.813,10,94,8.89,633.202
16-10-2017,0.5,-9.966,7.231,17.813,0.548,31.623,1378.707,0.844,10.17,86,9.49,727.777
16-10-2017,0.54,-9.966,7.231,17.813,0.549,33.235,1378.707,0.813,10.5,78.25,10.28,760.981
16-10-2017,0.58,-9.966,7.231,17.813,0.504,31.757,1378.707,0.813,11.25,70.75,11.11,730.549
16-10-2017,0.63,-9.966,7.231,17.813,0.416,27.41,1378.707,0.813,9.25,80.5,10.83,638.556
16-10-2017,0.67,-9.966,7.231,17.813,0.291,20.754,1378.707,0.813,9.75,73.5,10,491.272
16-10-2017,0.71,-9.966,7.231,17.813,0.138,12.438,1378.707,0.847,9,66,10,298.732
16-10-2017,0.75,-9.966,7.231,17.813,0,3.972,1378.707,0.95,8.5,72.75,10.28,96.282
16-10-2017,0.79,-9.966,7.231,17.813,0,0,1378.707,0.963,7.25,91.5,10.56,0
16-10-2017,0.83,-9.966,7.231,17.813,0,0,1378.707,0.988,7.75,87,8.89,0
16-10-2017,0.88,-9.966,7.231,17.813,0,0,1378.707,0.916,7,85.5,8.19,0
16-10-2017,0.92,-9.966,7.231,17.813,0,0,1378.707,0.813,7,81,6.32,0
16-10-2017,0.96,-9.966,7.231,17.813,0,0,1378.707,0.847,7.25,81,7.43,0
17-10-2017,0,-10.33,7.254,17.783,0,0,1379.455,0.95,8,79.75,8.68,0
17-10-2017,0.04,-10.33,7.254,17.783,0,0,1379.455,0.95,8,77.25,8.26,0
17-10-2017,0.08,-10.33,7.254,17.783,0,0,1379.455,0.95,8,81,8.89,0
17-10-2017,0.13,-10.33,7.254,17.783,0,0,1379.455,0.95,8,81,8.89,0
17-10-2017,0.17,-10.33,7.254,17.783,0,0,1379.455,0.95,7.33,85,8.89,0
17-10-2017,0.21,-10.33,7.254,17.783,0,0,1379.455,0.963,7,88.5,8.89,0
17-10-2017,0.25,-10.33,7.254,17.783,0,0,1379.455,0.988,7,93,8.89,0
17-10-2017,0.29,-10.33,7.254,17.783,0,0,1379.455,0.95,7,93,9.17,0
17-10-2017,0.33,-10.33,7.254,17.783,0.127,3.64,1379.455,0.963,7,93,9.72,88.261
17-10-2017,0.38,-10.33,7.254,17.783,0.281,11.787,1379.455,1,7,93,8.89,283.556
17-10-2017,0.42,-10.33,7.254,17.783,0.406,20.135,1379.455,0.992,7,89,9.81,477.552
17-10-2017,0.46,-10.33,7.254,17.783,0.496,26.847,1379.455,1,7,88.5,10,626.797
17-10-2017,0.5,-10.33,7.254,17.783,0.542,31.28,1379.455,0.988,7,93,10,721.119
17-10-2017,0.54,-10.33,7.254,17.783,0.543,32.874,1379.455,0.963,7,93,9.72,754.091
17-10-2017,0.58,-10.33,7.254,17.783,0.498,31.392,1379.455,0.988,7.25,90,9.44,723.465
17-10-2017,0.63,-10.33,7.254,17.783,0.41,27.056,1379.455,0.95,8,81,11.11,631.329
17-10-2017,0.67,-10.33,7.254,17.783,0.286,20.418,1379.455,0.958,9.17,73,10,483.962
17-10-2017,0.71,-10.33,7.254,17.783,0.133,12.119,1379.455,0.95,10,66,10,291.405
17-10-2017,0.75,-10.33,7.254,17.783,0,3.816,1379.455,0.847,10,66,8.54,92.561
17-10-2017,0.79,-10.33,7.254,17.783,0,0,1379.455,0.813,10,65,7.78,0
17-10-2017,0.83,-10.33,7.254,17.783,0,0,1379.455,0.734,10,62,6.74,0
17-10-2017,0.88,-10.33,7.254,17.783,0,0,1379.455,0.5,10,62,6.32,0
17-10-2017,0.92,-10.33,7.254,17.783,0,0,1379.455,0.5,9.75,63,6.74,0
17-10-2017,0.96,-10.33,7.254,17.783,0,0,1379.455,0.5,8.75,66,6.11,0
18-10-2017,0,-10.691,7.278,17.753,0,0,1380.199,0.375,8,67.25,6.11,0
18-10-2017,0.04,-10.691,7.278,17.753,0,0,1380.199,0,7.75,72.25,5.83,0
18-10-2017,0.08,-10.691,7.278,17.753,0,0,1380.199,0.125,7.25,76,5,0
18-10-2017,0.13,-10.691,7.278,17.753,0,0,1380.199,0.5,8,76,5,0
18-10-2017,0.17,-10.691,7.278,17.753,0,0,1380.199,0.5,8,76,5,0
18-10-2017,0.21,-10.691,7.278,17.753,0,0,1380.199,0.5,8,77.25,4.72,0
18-10-2017,0.25,-10.691,7.278,17.753,0,0,1380.199,0.375,8.25,79.75,4.17,0
18-10-2017,0.29,-10.691,7.278,17.753,0,0,1380.199,0.125,9,76,4.72,0
18-10-2017,0.33,-10.691,7.278,17.753,0.122,3.517,1380.199,0.578,9,77.5,4.17,85.323
18-10-2017,0.38,-10.691,7.278,17.753,0.276,11.529,1380.199,0.734,9,82,4.72,277.65
18-10-2017,0.42,-10.691,7.278,17.753,0.402,19.851,1380.199,0.578,9.25,82,4.17,471.403
18-10-2017,0.46,-10.691,7.278,17.753,0.491,26.533,1380.199,0.813,10.25,80.5,5,620.394
18-10-2017,0.5,-10.691,7.278,17.753,0.537,30.939,1380.199,0.813,11,76,5,714.471
18-10-2017,0.54,-10.691,7.278,17.753,0.538,32.515,1380.199,0.813,10.75,77.5,5,747.222
18-10-2017,0.58,-10.691,7.278,17.753,0.493,31.031,1380.199,0.406,12,69.5,5,716.415
18-10-2017,0.63,-10.691,7.278,17.753,0.405,26.706,1380.199,0,13,63,5,624.15
18-10-2017,0.67,-10.691,7.278,17.753,0.28,20.085,1380.199,0,13,63,5,476.715
18-10-2017,0.71,-10.691,7.278,17.753,0.128,11.804,1380.199,0,13,60.5,4.44,284.156
18-10-2017,0.75,-10.691,7.278,17.753,0,3.663,1380.199,0,13,63,5,88.884
18-10-2017,0.79,-10.691,7.278,17.753,0,0,1380.199,0,8,76,1.94,0
18-10-2017,0.83,-10.691,7.278,17.753,0,0,1380.199,0,7.5,81.5,2.92,0
18-10-2017,0.88,-10.691,7.278,17.753,0,0,1380.199,0,7,87,3.89,0
18-10-2017,0.92,-10.691,7.278,17.753,0,0,1380.199,0,7,84,2.92,0
18-10-2017,0.96,-10.691,7.278,17.753,0,0,1380.199,0,7,81,1.94,0
19-10-2017,0,-11.049,7.301,17.724,0,0,1380.94,0,5.5,87,2.92,0
19-10-2017,0.04,-11.049,7.301,17.724,0,0,1380.94,0,4,93,3.89,0
19-10-2017,0.08,-11.049,7.301,17.724,0,0,1380.94,0,5.5,90,3.47,0
19-10-2017,0.13,-11.049,7.301,17.724,0,0,1380.94,0,7,87,3.06,0
